revision	user	date	chromosome	systematic_id	primary_name	feature_type	qualifier_type	added_or_removed	value
7957	kmr44	2022-01-12	II	SPNCRNA.1566	SPBC2A9.03-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1567		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1567		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1568	SPBC2D10.08c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1568	SPBC2D10.08c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1569	mhf1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1569	mhf1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1570	abc1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1570	abc1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1571		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1571		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1572		ncRNA	db_xref	added	('PMID:29914874',)
7957	kmr44	2022-01-12	II	SPNCRNA.1573	SPBC15D4.05-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1573	SPBC15D4.05-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1574	SPBC15D4.09c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1574	SPBC15D4.09c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1575	amo1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1575	amo1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1576		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1576		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1577	taf73-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1577	taf73-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1578	rpl102-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1578	rpl102-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1579	swi3-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1579	swi3-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1580	otg2-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1580	otg2-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1581		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1581		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1582	SPBC405.06-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1582	SPBC405.06-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1583		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1583		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1584	ptn1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1584	ptn1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1585	caf5-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1585	caf5-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1586	sec2302-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1586	sec2302-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1587	cdc7-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1587	cdc7-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1588	spn7-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1588	spn7-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1589	SPBC19F8.04c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1589	SPBC19F8.04c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1590	gar1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1590	gar1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1591	nto1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1591	nto1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1592	dph2-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1592	dph2-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1593	acr1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1593	acr1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1594	rpl1801-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1594	rpl1801-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1595		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1595		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1596		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1596		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1597	SPBC3B8.03-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1597	SPBC3B8.03-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1598		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1598		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1599	ptk1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1599	ptk1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1600		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1600		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1601	SPBC2G2.17c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1601	SPBC2G2.17c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1602	hop1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1602	hop1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1603	trs3-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1603	trs3-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1604		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1604		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1605		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1605		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1606		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1606		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1607		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1607		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1608	cbp1-antisense-2	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1608	cbp1-antisense-2	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1609		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1609		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1610	rav1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1610	rav1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1611	hhf3-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1611	hhf3-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1613	SPBC887.02-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1613	SPBC887.02-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1614	snx3-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1614	snx3-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1615	pus2-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1615	pus2-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1616		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1616		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1617	SPBC887.16-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1617	SPBC887.16-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1618	rft1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1618	rft1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1619		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1619		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1620	pgp2-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1620	pgp2-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1621	mok13-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1621	mok13-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1622		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1622		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1623	tad2-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1623	tad2-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1624		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1624		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1625		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1625		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1626		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1626		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1627	rng9-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1627	rng9-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1628	ppm1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1628	ppm1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1629	SPBP8B7.18c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1629	SPBP8B7.18c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1630	mug30-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1630	mug30-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1631		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1631		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1632	utp4-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1632	utp4-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1633	pex14-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1633	pex14-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1634	SPBC13G1.05-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1634	SPBC13G1.05-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1635	did2-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1635	did2-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1636	SPBC31F10.02-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1636	SPBC31F10.02-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1637	cwf4-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1637	cwf4-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1638	hip1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1638	hip1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1639	hip3-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1639	hip3-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1640	vps13a-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1640	vps13a-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1641	vps13a-antisense-2	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1641	vps13a-antisense-2	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1642	SPBC21C3.07c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1642	SPBC21C3.07c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1643	SPBC21C3.09c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1643	SPBC21C3.09c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1644	spo4-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1644	spo4-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1645	sat1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1645	sat1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1646	pet117-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1646	pet117-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1647	SPBC1604.09c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1647	SPBC1604.09c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1648	SPBC1604.04-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1648	SPBC1604.04-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1649		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1649		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1650		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1650		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1651		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1651		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1653	cwf28-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1653	cwf28-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1654	SPBC3B9.04-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1654	SPBC3B9.04-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1655	rpa43-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1655	rpa43-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1656	nup120-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1656	nup120-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1657		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1657		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1658	SPBC215.07c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1658	SPBC215.07c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1659	arg4-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1659	arg4-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1660	SPBC215.10-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1660	SPBC215.10-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1661	cwf10-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1661	cwf10-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1662	rev1-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1662	rev1-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1663	meu14-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1663	meu14-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1664	tim54-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1664	tim54-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1665	cdc23-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1665	cdc23-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1666		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1666		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1667	SPBC56F2.07c-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1667	SPBC56F2.07c-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1668	mug147-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1668	mug147-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1669		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1669		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1670		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1670		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1671	SPBC56F2.03-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1671	SPBC56F2.03-antisense-1	ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1672		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1672		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1673		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1673		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1674		ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
7957	kmr44	2022-01-12	II	SPNCRNA.1674		ncRNA	db_xref	removed	('PMID:21511999',)
7957	kmr44	2022-01-12	II	SPNCRNA.1675	SPBC1861.05-antisense-1	ncRNA	db_xref	added	('PMID:29914874', 'PMID:21511999')
