revision	user	date	chromosome	systematic_id	primary_name	feature_type	added_or_removed	value	db_xref	pombase_reference	pombase_comments
20110324	-	2011-03-24	II	SPBP35G2.02		3'UTR	added	join(967335..967789,967866..968891)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP35G2.02		3'UTR	removed	967335..967463	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP35G2.02		5'UTR	added	963900..966710	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP35G2.02		5'UTR	removed	966035..966710	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP35G2.05c		5'UTR	added	complement(972449..972785)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP35G2.05c		5'UTR	removed	complement(972449..972742)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP35G2.06c		3'UTR	added	complement(973022..973048)			
20110324	-	2011-03-24	II	SPBP35G2.06c		5'UTR	added	complement(976633..976901)			
20110324	-	2011-03-24	II	SPBP35G2.06c	nup131	CDS	added	complement(join(973049..974181,974223..974577,974617..975002,975044..975137,975172..976632))			
20110324	-	2011-03-24	II	SPBP35G2.06c	nup131	CDS	removed	complement(join(973049..974181,974223..974577,974647..975002,975044..975137,975172..976632))			
20110324	-	2011-03-24	II	SPBP35G2.07		5'UTR	added	976926..977108	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP35G2.07		5'UTR	removed	977031..977108	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP35G2.08c		3'UTR	added	complement(979358..979528)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP35G2.08c		3'UTR	removed	complement(979453..979528)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP35G2.08c		5'UTR	added	complement(980581..980870)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP35G2.08c		5'UTR	removed	complement(980575..980718)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP35G2.08c	air1	CDS	added	complement(join(979529..980152,980208..980309,980359..980580))			
20110324	-	2011-03-24	II	SPBP35G2.08c	air1	CDS	removed	complement(join(979529..980152,980208..980309,980359..980574))			
20110324	-	2011-03-24	II	SPBP35G2.09		3'UTR	added	981894..981978	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP35G2.09		3'UTR	removed	981894..981925	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP35G2.09		5'UTR	added	980867..981239	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP35G2.09		5'UTR	removed	981210..981239	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP35G2.10		3'UTR	added	986325..986422			
20110324	-	2011-03-24	II	SPBP35G2.10		5'UTR	added	981944..982067			
20110324	-	2011-03-24	II	SPBP35G2.11c		5'UTR	added	complement(join(987838..988001,988305..988594))	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP35G2.11c		5'UTR	removed	complement(987838..987975)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP35G2.12		3'UTR	added	990176..990326	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP35G2.12		3'UTR	removed	990176..990234	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP35G2.12		5'UTR	added	988916..989326	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP35G2.12		5'UTR	removed	989519..989557	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP35G2.13c		3'UTR	added	complement(990227..990416)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP35G2.13c		3'UTR	removed	complement(990340..990416)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP35G2.13c		5'UTR	added	complement(991368..991832)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP35G2.13c		5'UTR	removed	complement(991368..991551)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP35G2.14		5'UTR	added	992679..992871	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP35G2.14		5'UTR	removed	992760..992886	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP35G2.14		CDS	added	992872..996069			
20110324	-	2011-03-24	II	SPBP35G2.14		CDS	removed	992887..996069			
20110324	-	2011-03-24	II	SPBP35G2.16c		3'UTR	added	complement(961007..962260)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP35G2.16c	ecl2	3'UTR	removed	complement(961217..962260)	PMID:18488015		
20110324	-	2011-03-24	II	SPBP35G2.16c		5'UTR	added	complement(962516..963780)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP35G2.16c	ecl2	5'UTR	removed	complement(962516..963061)	PMID:18488015		
20110324	-	2011-03-24	II	SPBP35G2.17		CDS	added	complement(963955..964275)			
20110324	-	2011-03-24	II	SPBP4G3.02		5'UTR	added	4446373..4447556	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4G3.02		5'UTR	removed	4447515..4447556	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4G3.03		3'UTR	added	4453804..4454161			
20110324	-	2011-03-24	II	SPBP4G3.03		5'UTR	added	4453054..4453077			
20110324	-	2011-03-24	II	SPBP4H10.03		3'UTR	added	2873128..2873493	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.03		3'UTR	removed	2873128..2873309	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.03		5'UTR	added	2871688..2871897	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.03		5'UTR	removed	2871762..2871897	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.04		3'UTR	added	2875860..2876109	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.04		3'UTR	removed	2875860..2875999	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.04		5'UTR	added	2873842..2873996	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.04		5'UTR	removed	2873970..2873996	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.05c		3'UTR	added	complement(2876070..2876232)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.05c		3'UTR	removed	complement(2876111..2876232)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.05c		5'UTR	added	complement(2877370..2877566)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.05c		5'UTR	removed	complement(2877370..2877546)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.06c		3'UTR	added	complement(2877687..2877849)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.06c		3'UTR	removed	complement(2877766..2877849)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.06c		5'UTR	added	complement(2881369..2881553)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.06c		5'UTR	removed	complement(2881369..2881498)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.07		3'UTR	added	2883557..2883758	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.07		3'UTR	removed	2883557..2884084	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.08		3'UTR	added	2884788..2884916	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.08		3'UTR	removed	2884788..2884913	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.08		5'UTR	added	2884304..2884359			
20110324	-	2011-03-24	II	SPBP4H10.11c		3'UTR	added	complement(2892129..2892338)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.11c		3'UTR	removed	complement(2892170..2892338)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.11c		5'UTR	added	complement(2894409..2894902)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.11c		5'UTR	removed	complement(2894409..2894815)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.13		3'UTR	added	2897532..2897633	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.13		3'UTR	removed	2897532..2897557	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.13		5'UTR	added	2897046..2897099			
20110324	-	2011-03-24	II	SPBP4H10.14c		3'UTR	added	complement(2897776..2898279)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.14c		3'UTR	removed	complement(2897837..2898279)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.14c		5'UTR	added	complement(2899207..2899670)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.14c		5'UTR	removed	complement(2899207..2899541)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.15		3'UTR	added	2905882..2906068			
20110324	-	2011-03-24	II	SPBP4H10.15		5'UTR	added	2902818..2903084			
20110324	-	2011-03-24	II	SPBP4H10.15		CDS	added	join(2903085..2905816,2905857..2905881)			
20110324	-	2011-03-24	II	SPBP4H10.15		CDS	removed	join(2903103..2905816,2905857..2905881)			
20110324	-	2011-03-24	II	SPBP4H10.16c		3'UTR	added	complement(2905962..2906236)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.16c		3'UTR	removed	complement(2906091..2906236)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.16c		5'UTR	added	complement(2907125..2907243)			
20110324	-	2011-03-24	II	SPBP4H10.17c		3'UTR	added	complement(2907178..2907372)			
20110324	-	2011-03-24	II	SPBP4H10.17c		5'UTR	added	complement(2908399..2908713)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.17c		5'UTR	removed	complement(2908399..2908613)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.18c		3'UTR	added	complement(2908828..2908886)			
20110324	-	2011-03-24	II	SPBP4H10.18c		5'UTR	added	complement(2909832..2909885)			
20110324	-	2011-03-24	II	SPBP4H10.19c		3'UTR	added	complement(2910047..2910241)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.19c		3'UTR	removed	complement(2910215..2910241)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.19c		5'UTR	added	complement(2911466..2911730)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.19c		5'UTR	removed	complement(2911466..2911695)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.20		3'UTR	added	2913372..2913532	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.20		3'UTR	removed	2913372..2913450	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.20		5'UTR	added	2911931..2912227	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.20		5'UTR	removed	2912138..2912227	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.21c		3'UTR	added	complement(2913472..2913575)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.21c		3'UTR	removed	complement(2913506..2913575)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP4H10.21c		5'UTR	added	complement(2914221..2914333)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP4H10.21c		5'UTR	removed	complement(2914221..2914279)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.01c		3'UTR	added	complement(3633502..3634099)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.01c		3'UTR	removed	complement(3633568..3634099)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.01c		5'UTR	added	complement(3634526..3634812)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.01c		5'UTR	removed	complement(3634526..3634610)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.02		3'UTR	added	3636231..3636355	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.02		3'UTR	removed	3636231..3636428	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.02		5'UTR	added	3635229..3635444	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.02		5'UTR	removed	3635435..3635444	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.03c		5'UTR	added	complement(3637647..3637726)			
20110324	-	2011-03-24	II	SPBP8B7.04		3'UTR	added	3640942..3640971			
20110324	-	2011-03-24	II	SPBP8B7.04		5'UTR	added	3638411..3638439			
20110324	-	2011-03-24	II	SPBP8B7.05c		3'UTR	added	complement(3640904..3641215)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.05c		3'UTR	removed	complement(3640990..3641215)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.05c		5'UTR	added	complement(3642203..3643081)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.05c		5'UTR	removed	complement(3641951..3642424)			
20110324	-	2011-03-24	II	SPBP8B7.05c		CDS	added	complement(3641216..3642202)			
20110324	-	2011-03-24	II	SPBP8B7.05c		CDS	removed	complement(3641216..3641950)			
20110324	-	2011-03-24	II	SPBP8B7.06		3'UTR	added	3643585..3643653	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.06		3'UTR	removed	3643585..3643630	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.06		5'UTR	added	3643177..3643188			
20110324	-	2011-03-24	II	SPBP8B7.07c		3'UTR	added	complement(3643793..3643817)			
20110324	-	2011-03-24	II	SPBP8B7.07c		5'UTR	added	complement(3645443..3645580)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.07c		5'UTR	removed	complement(3645443..3645504)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.08c		3'UTR	added	complement(3645544..3645658)			
20110324	-	2011-03-24	II	SPBP8B7.08c		5'UTR	added	complement(3646750..3646961)			
20110324	-	2011-03-24	II	SPBP8B7.09c		5'UTR	added	complement(3650082..3650172)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.09c		5'UTR	removed	complement(3650082..3650124)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.10c		3'UTR	added	complement(3650361..3650626)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.10c		3'UTR	removed	complement(3650455..3650626)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.10c		CDS	added	complement(join(3650627..3651029,3651174..3651716,3651783..3651820))			
20110324	-	2011-03-24	II	SPBP8B7.10c		CDS	removed	complement(join(3650627..3651086,3651174..3651716,3651783..3651820))			
20110324	-	2011-03-24	II	SPBP8B7.11		3'UTR	added	3653796..3654253	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.11		3'UTR	removed	3653796..3654191	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.11		5'UTR	added	3652214..3652306	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.11		5'UTR	removed	3652211..3652306	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.12c		3'UTR	added	complement(join(3654184..3654283,3654441..3654473))	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.12c		3'UTR	removed	complement(3654470..3654473)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.13		3'UTR	added	3656376..3656797	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.13		3'UTR	removed	3656376..3656613	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.14c		3'UTR	added	complement(3656748..3656885)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.14c		3'UTR	removed	complement(3656780..3656885)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.14c		5'UTR	added	complement(3658753..3658973)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.14c		5'UTR	removed	complement(3658753..3658923)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.15c		3'UTR	added	complement(3659809..3660172)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.15c		3'UTR	removed	complement(3660078..3660172)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.15c		5'UTR	added	complement(join(3661622..3661791,3661866..3662598))	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.15c		5'UTR	removed	complement(3661622..3662441)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.17c		3'UTR	added	complement(3665670..3665867)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.17c		3'UTR	removed	complement(3665799..3665867)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.17c		5'UTR	added	complement(3667389..3667932)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.17c		5'UTR	removed	complement(3667389..3667725)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.18c		3'UTR	added	complement(3667950..3668062)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.18c		3'UTR	removed	complement(3667996..3668062)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.18c		5'UTR	added	complement(3669719..3670139)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.18c		5'UTR	removed	complement(3669719..3669975)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.19		5'UTR	added	3671316..3671458	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.19		5'UTR	removed	3671407..3671458	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.20c		3'UTR	added	complement(3671160..3674750)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.20c		3'UTR	removed	complement(3674705..3674750)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.20c		5'UTR	added	complement(3676578..3676674)			
20110324	-	2011-03-24	II	SPBP8B7.21		3'UTR	added	3679290..3679661	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.21		3'UTR	removed	3679290..3679600	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.21		5'UTR	added	3676896..3677712	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.21		5'UTR	removed	3677681..3677712	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.22		3'UTR	added	3680757..3681133	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.22		3'UTR	removed	3680757..3681031	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.22		5'UTR	added	3679604..3680025	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.22		5'UTR	removed	3679990..3680025	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.23		3'UTR	added	3684083..3684412	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.23		3'UTR	removed	3684083..3684280	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.23		5'UTR	added	3681874..3682060	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.23		5'UTR	removed	3681913..3682060	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.24c		3'UTR	added	complement(3684281..3684652)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.24c		3'UTR	removed	complement(3684389..3684652)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.24c		5'UTR	added	complement(3685266..3685459)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.24c		5'UTR	removed	complement(3685266..3685376)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.25		5'UTR	added	3685838..3685900	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.25		5'UTR	removed	3685871..3685900	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.26		3'UTR	added	3687967..3688150	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.26		3'UTR	removed	3687967..3688020	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.26		5'UTR	added	3687087..3687123	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.26		5'UTR	removed	3687082..3687123	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.27		3'UTR	added	3691007..3691849			
20110324	-	2011-03-24	II	SPBP8B7.27		5'UTR	added	3688331..3688538			
20110324	-	2011-03-24	II	SPBP8B7.28c		3'UTR	added	complement(3691008..3691200)			
20110324	-	2011-03-24	II	SPBP8B7.28c		5'UTR	added	complement(3691849..3691942)			
20110324	-	2011-03-24	II	SPBP8B7.29		5'UTR	added	3692443..3692562	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.29		5'UTR	removed	3692473..3692562	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.30c		3'UTR	added	complement(3694964..3695120)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.30c		3'UTR	removed	complement(3695055..3695120)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.30c		5'UTR	added	complement(3697695..3697783)			
20110324	-	2011-03-24	II	SPBP8B7.31		3'UTR	added	3699000..3699346	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.31		3'UTR	removed	3699038..3699180	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.31		5'UTR	added	3698072..3698332	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBP8B7.31		5'UTR	removed	3698193..3698332	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBP8B7.32		CDS	added	3630377..3630601			
20110324	-	2011-03-24	II	SPBPB10D8.01		3'UTR	added	82954..83357	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBPB10D8.01		3'UTR	removed	82954..83118	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBPB10D8.01		5'UTR	added	80899..81294	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBPB10D8.01		5'UTR	removed	81025..81294	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBPB10D8.02c		3'UTR	added	complement(83229..83766)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBPB10D8.02c		3'UTR	removed	complement(83337..83766)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBPB10D8.02c		5'UTR	added	complement(85432..85631)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBPB10D8.02c		5'UTR	removed	complement(85432..85483)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBPB10D8.04c		3'UTR	added	complement(91376..91723)			
20110324	-	2011-03-24	II	SPBPB10D8.05c		5'UTR	added	complement(95623..95739)			
20110324	-	2011-03-24	II	SPBPB10D8.06c		5'UTR	added	complement(98382..98534)			
20110324	-	2011-03-24	II	SPBPB10D8.07c		3'UTR	added	complement(99860..100000)			
20110324	-	2011-03-24	II	SPBPB10D8.07c		5'UTR	added	complement(101141..101411)			
20110324	-	2011-03-24	II	SPBPB21E7.01c		3'UTR	added	complement(58136..58323)			
20110324	-	2011-03-24	II	SPBPB21E7.01c		5'UTR	added	complement(59647..59704)			
20110324	-	2011-03-24	II	SPBPB21E7.02c		CDS	added	complement(join(60553..61107,61119..61205))		pers. comm. Val Wood	pseudo->coding
20110324	-	2011-03-24	II	SPBPB21E7.02c		CDS	removed	complement(join(60553..61094,61286..61379))		pers. comm. Val Wood	pseudo->coding
20110324	-	2011-03-24	II	SPBPB21E7.04c		3'UTR	added	complement(64487..64668)			
20110324	-	2011-03-24	II	SPBPB21E7.04c		5'UTR	added	complement(65515..65620)			
20110324	-	2011-03-24	II	SPBPB21E7.09		3'UTR	added	77401..77625			
20110324	-	2011-03-24	II	SPBPB21E7.09		5'UTR	added	75073..76317			
20110324	-	2011-03-24	II	SPBPB21E7.10		CDS	added	join(61496..61526,61632..61855)			
20110324	-	2011-03-24	II	SPBPB21E7.11		CDS	added	complement(join(62256..62449,62598..62885,62944..62956))			
20110324	-	2011-03-24	II	SPBPB2B2.01		3'UTR	added	4459768..4459842	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBPB2B2.01		3'UTR	removed	4459768..4459777	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBPB2B2.01		5'UTR	added	4457661..4458009	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBPB2B2.01		5'UTR	removed	4457742..4458009	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBPB2B2.02		3'UTR	added	4461705..4462134			
20110324	-	2011-03-24	II	SPBPB2B2.02		5'UTR	added	4460486..4460558			
20110324	-	2011-03-24	II	SPBPB2B2.05		3'UTR	added	4467516..4467612	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBPB2B2.05		3'UTR	removed	4467516..4467590	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBPB2B2.05		5'UTR	added	4466517..4466753	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBPB2B2.05		5'UTR	removed	4466651..4466722	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBPB2B2.05		CDS	added	4466754..4467515			
20110324	-	2011-03-24	II	SPBPB2B2.05		CDS	removed	join(4466723..4466725,4466805..4467515)			
20110324	-	2011-03-24	II	SPBPB2B2.06c		3'UTR	added	complement(4469018..4469199)			
20110324	-	2011-03-24	II	SPBPB2B2.06c		5'UTR	added	complement(4471006..4471207)			
20110324	-	2011-03-24	II	SPBPB2B2.08		5'UTR	added	4475953..4476011			
20110324	-	2011-03-24	II	SPBPB2B2.09c		3'UTR	added	complement(4478687..4479109)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBPB2B2.09c		3'UTR	removed	complement(4478919..4479109)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBPB2B2.09c		5'UTR	added	complement(4480163..4480222)			
20110324	-	2011-03-24	II	SPBPB2B2.10c		3'UTR	added	complement(4482234..4482568)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBPB2B2.10c		3'UTR	removed	complement(4482546..4482568)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBPB2B2.10c		5'UTR	added	complement(4483679..4483799)	PMID:xxxxxxxx		
20110324	-	2011-03-24	II	SPBPB2B2.10c		5'UTR	removed	complement(4483679..4483703)	PMID:18641648,PMID:20118936		
20110324	-	2011-03-24	II	SPBPB2B2.11		3'UTR	added	4485157..4487313			
20110324	-	2011-03-24	II	SPBPB2B2.11		5'UTR	added	4483683..4484058			
20110324	-	2011-03-24	II	SPBPB2B2.12c		3'UTR	added	complement(4484023..4485276)			
20110324	-	2011-03-24	II	SPBPB2B2.12c		5'UTR	added	complement(4487419..4487569)	PMID:xxxxxxxx		
