revision	user	date	chromosome	systematic_id	primary_name	feature_type	added_or_removed	value	db_xref	pombase_reference	pombase_comments
8650	kmr44	2023-01-12	II	SPBC405.01		5'UTR	removed	join(3140566..3140640,3140701..3140721)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC405.02c		5'UTR	added	complement(3144810..3145193)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC405.02c		5'UTR	removed	complement(3144810..3145216)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC405.03c		5'UTR	added	complement(3146656..3146881)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC405.03c		5'UTR	removed	complement(3146656..3146892)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC405.04c		5'UTR	added	complement(3148231..3148392)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC405.04c		5'UTR	removed	complement(3148231..3148452)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC405.05		5'UTR	added	3148552..3148751	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC405.05		5'UTR	removed	3148510..3148751	EMBL:SPD255		
8650	kmr44	2023-01-12	II	SPBC405.06		5'UTR	added	3150536..3150757	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC405.06		5'UTR	removed	3150474..3150757	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC405.07		5'UTR	added	3153488..3153501	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC405.07		5'UTR	removed	3153441..3153501	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC409.03		5'UTR	added	1137907..1138055	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC409.03		5'UTR	removed	1137901..1138055	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC409.04c		5'UTR	added	complement(1139528..1139618)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC409.04c		5'UTR	removed	complement(1139528..1139676)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC409.05		5'UTR	added	1140128..1140147	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC409.05		5'UTR	removed	1140086..1140147	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC409.06		5'UTR	added	1142192..1142219	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC409.06		5'UTR	removed	1142122..1142219	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC409.07c		5'UTR	added	complement(1145785..1146603)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC409.07c		5'UTR	removed	complement(1145785..1146633)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC409.08		5'UTR	added	1151214..1152078	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC409.08		5'UTR	removed	1151272..1152078	PMID:18641648,PMID:20118936		
8650	kmr44	2023-01-12	II	SPBC409.09c		5'UTR	added	complement(1155602..1155621)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC409.09c		5'UTR	removed	complement(1155602..1155626)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC409.10		5'UTR	added	1156819..1157117	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC409.10		5'UTR	removed	1157104..1157117	PMID:18641648,PMID:20118936		
8650	kmr44	2023-01-12	II	SPBC409.11		5'UTR	removed	1158533..1158593			
8650	kmr44	2023-01-12	II	SPBC409.12c		5'UTR	removed	complement(1163083..1163251)			
8650	kmr44	2023-01-12	II	SPBC409.13		5'UTR	added	1165414..1165480	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC409.13		5'UTR	removed	1165419..1165480	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC409.14c		5'UTR	added	complement(1167205..1167297)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC409.14c		5'UTR	removed	complement(1167205..1167359)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC409.15		5'UTR	added	1167523..1167533	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC409.15		5'UTR	removed	1167509..1167533	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC409.16c		5'UTR	removed	complement(1169050..1169391)			
8650	kmr44	2023-01-12	II	SPBC409.17c		5'UTR	removed	complement(1170223..1170675)			
8650	kmr44	2023-01-12	II	SPBC409.18		5'UTR	removed	1171492..1171601			
8650	kmr44	2023-01-12	II	SPBC409.19c		5'UTR	added	complement(join(1174085..1174130,1174207..1174232))	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC409.19c		5'UTR	removed	complement(join(1174085..1174130,1174207..1174224))	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC409.20c		5'UTR	added	complement(1175866..1175913)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC409.20c		5'UTR	removed	complement(1175866..1175972)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC409.21		5'UTR	added	1176732..1176860	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC409.21		5'UTR	removed	1176673..1176860	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC409.23		5'UTR	added	1164170..1164317			
8650	kmr44	2023-01-12	II	SPBC418.01c		5'UTR	added	complement(3583827..3583840)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC418.01c		5'UTR	removed	complement(3583827..3583918)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC418.02		5'UTR	added	3584868..3585258	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC418.02		5'UTR	removed	3584891..3585258	PMID:18641648,PMID:20118936		
8650	kmr44	2023-01-12	II	SPBC428.01c		5'UTR	added	complement(441976..442003)			
8650	kmr44	2023-01-12	II	SPBC428.02c		5'UTR	added	complement(443915..443936)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC428.02c		5'UTR	removed	complement(443915..443980)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC428.03c		5'UTR	added	complement(446809..447028)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC428.03c		5'UTR	removed	complement(446809..447177)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC428.04		5'UTR	removed	448638..448933			
8650	kmr44	2023-01-12	II	SPBC428.05c		5'UTR	added	complement(451004..451025)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC428.05c		5'UTR	removed	complement(451004..451091)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC428.06c		5'UTR	added	complement(453040..453045)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC428.06c		5'UTR	removed	complement(453040..453062)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC428.07		5'UTR	added	454161..454229	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC428.07		5'UTR	removed	454108..454229	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC428.08c		5'UTR	added	complement(458048..458410)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC428.08c		5'UTR	removed	complement(458048..458487)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC428.10		5'UTR	added	460851..461023	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC428.10		5'UTR	removed	460831..461023	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC428.11		5'UTR	added	465380..465632	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC428.11		5'UTR	removed	465475..465632	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC428.12c		5'UTR	added	complement(468830..468924)			
8650	kmr44	2023-01-12	II	SPBC428.13c		5'UTR	added	complement(470126..470163)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC428.13c		5'UTR	removed	complement(470126..470150)	PMID:18641648,PMID:20118936		
8650	kmr44	2023-01-12	II	SPBC428.14		5'UTR	removed	469369..470651			
8650	kmr44	2023-01-12	II	SPBC428.15		5'UTR	added	472117..472209	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC428.15		5'UTR	removed	472084..472209	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC428.16c		5'UTR	removed	complement(474498..474573)			
8650	kmr44	2023-01-12	II	SPBC428.17c		5'UTR	added	complement(476521..476728)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC428.17c		5'UTR	removed	complement(476521..476783)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC428.18		5'UTR	added	477392..477430			
8650	kmr44	2023-01-12	II	SPBC428.19c		5'UTR	added	complement(480897..480918)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC428.19c		5'UTR	removed	complement(480897..481013)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC428.20c		5'UTR	added	complement(483707..483828)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC428.20c		5'UTR	removed	complement(483707..483826)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4B4.01c		5'UTR	added	complement(3412713..3412945)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4B4.01c		5'UTR	removed	complement(3412713..3413051)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4B4.02c		5'UTR	added	complement(3415060..3415244)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4B4.02c		5'UTR	removed	complement(3415060..3415299)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4B4.03		5'UTR	added	3416002..3416020	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4B4.03		5'UTR	removed	3416010..3416020	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4B4.04		5'UTR	added	3418857..3418887	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4B4.04		5'UTR	removed	3418840..3418887	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4B4.05		5'UTR	added	3421327..3421336	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4B4.05		5'UTR	removed	3421290..3421336	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4B4.06		5'UTR	added	3422492..3422567	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4B4.06		5'UTR	removed	3422377..3422567	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4B4.07c		5'UTR	added	complement(3424232..3424479)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4B4.07c		5'UTR	removed	complement(3424232..3424668)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4B4.08		5'UTR	added	3427160..3427571	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4B4.08		5'UTR	removed	3427180..3427571	EMBL:AF017180		
8650	kmr44	2023-01-12	II	SPBC4B4.09		5'UTR	added	3429769..3429800	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4B4.09		5'UTR	removed	3429718..3429800	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4B4.10c		5'UTR	added	complement(3433191..3433248)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4B4.10c		5'UTR	removed	complement(3433191..3433533)	PMID:18641648,PMID:20118936		
8650	kmr44	2023-01-12	II	SPBC4B4.11		5'UTR	added	3433668..3433725	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4B4.11		5'UTR	removed	3433534..3433725	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4B4.12c		5'UTR	added	complement(3434561..3434679)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4B4.12c		5'UTR	removed	complement(3434561..3434686)	PMID:18641648,PMID:20118936		
8650	kmr44	2023-01-12	II	SPBC4C3.03		5'UTR	added	complement(3139568..3140153)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4C3.03		5'UTR	removed	complement(3139568..3140163)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4C3.04c		5'UTR	removed	3137541..3137605			
8650	kmr44	2023-01-12	II	SPBC4C3.05c		5'UTR	added	3127833..3127898	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4C3.05c		5'UTR	removed	3127776..3127898	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4C3.06		5'UTR	added	complement(3126702..3126721)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4C3.06		5'UTR	removed	complement(3126702..3126786)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4C3.07		5'UTR	added	complement(3123807..3123838)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4C3.07		5'UTR	removed	complement(3123807..3123969)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4C3.08		5'UTR	added	complement(3122405..3122448)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4C3.08		5'UTR	removed	complement(3122405..3122439)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4C3.09		5'UTR	added	complement(3120358..3120525)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4C3.09		5'UTR	removed	complement(3120358..3120548)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4C3.10c		5'UTR	added	3117646..3117668	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4C3.10c		5'UTR	removed	3117052..3117668	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4C3.12		5'UTR	added	complement(3135487..3136104)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4C3.12		5'UTR	removed	complement(3135487..3136116)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4F6.04		5'UTR	added	2690821..2690830	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4F6.04		5'UTR	removed	2690601..2690830	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4F6.05c		5'UTR	added	complement(2693173..2693425)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4F6.05c		5'UTR	removed	complement(2693173..2693454)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4F6.06		5'UTR	added	2694332..2695167	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4F6.06		5'UTR	removed	2694191..2695167	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4F6.07c		5'UTR	added	complement(2700360..2700396)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4F6.07c		5'UTR	removed	complement(2700360..2700410)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4F6.08c		5'UTR	added	complement(2701250..2701751)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4F6.08c		5'UTR	removed	complement(2701250..2701592)	PMID:18641648,PMID:20118936		
8650	kmr44	2023-01-12	II	SPBC4F6.09		5'UTR	added	2704657..2705522	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4F6.09		5'UTR	removed	2704645..2705522	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4F6.10		5'UTR	added	2707956..2708075	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4F6.10		5'UTR	removed	2707735..2708075	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4F6.11c		5'UTR	added	complement(2711495..2711562)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4F6.11c		5'UTR	removed	complement(2711495..2711675)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4F6.12		5'UTR	added	2712168..2712511	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4F6.12		5'UTR	removed	2712155..2712511	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4F6.13c		5'UTR	added	complement(2716647..2716659)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4F6.13c		5'UTR	removed	complement(2716647..2716786)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4F6.14		5'UTR	added	2716854..2716864	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4F6.14		5'UTR	removed	2716857..2716864	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4F6.15c		5'UTR	added	complement(2720139..2720232)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4F6.15c		5'UTR	removed	complement(2720139..2720391)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4F6.16c		5'UTR	added	complement(2722398..2722519)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4F6.16c		5'UTR	removed	complement(2722398..2722662)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4F6.17c		5'UTR	added	complement(2725647..2725662)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4F6.17c		5'UTR	removed	complement(2725647..2725730)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC4F6.18c		5'UTR	added	complement(2727914..2727967)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC4F6.18c		5'UTR	removed	complement(2727914..2727959)	EMBL:SPARF1A		
8650	kmr44	2023-01-12	II	SPBC530.01		5'UTR	added	784566..785112	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC530.01		5'UTR	removed	784303..785112	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC530.02		5'UTR	added	787640..787677			
8650	kmr44	2023-01-12	II	SPBC530.03c		5'UTR	added	complement(791880..792083)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC530.03c		5'UTR	removed	complement(791880..792183)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC530.04		5'UTR	added	793167..793260	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC530.04		5'UTR	removed	793151..793260	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC530.05		5'UTR	added	796299..796582	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC530.05		5'UTR	removed	796255..796582	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC530.06c		5'UTR	added	complement(802852..802925)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC530.06c		5'UTR	removed	complement(802852..802902)	PMID:18641648,PMID:20118936		
8650	kmr44	2023-01-12	II	SPBC530.07c		5'UTR	added	complement(805094..805274)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC530.07c		5'UTR	removed	complement(805094..805686)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC530.08		5'UTR	added	806075..806833	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC530.08		5'UTR	removed	806064..806833	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC530.09c		5'UTR	added	complement(810500..810738)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC530.09c		5'UTR	removed	complement(810500..810978)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC530.10c		5'UTR	added	complement(812382..812851)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC530.10c		5'UTR	removed	complement(812382..812897)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC530.11c		5'UTR	added	complement(817470..818529)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC530.11c		5'UTR	removed	complement(817470..819357)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC530.12c		5'UTR	added	complement(823150..823168)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC530.12c		5'UTR	removed	complement(823150..823260)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC530.13		5'UTR	added	824345..824373	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC530.13		5'UTR	removed	824063..824373	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC530.14c		5'UTR	added	complement(827814..827932)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC530.14c		5'UTR	removed	complement(827814..827995)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC530.15c		5'UTR	added	complement(830642..831371)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC530.15c		5'UTR	removed	complement(830642..832553)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC530.16		5'UTR	added	complement(790241..790291)			
8650	kmr44	2023-01-12	II	SPBC543.02c		5'UTR	added	complement(4302616..4302730)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC543.02c		5'UTR	removed	complement(4302616..4302738)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC543.03c		5'UTR	added	complement(4305368..4305402)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC543.03c		5'UTR	removed	complement(4305368..4305467)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC543.04		5'UTR	added	4305861..4306028	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC543.04		5'UTR	removed	join(4305178..4305528,4305631..4306028)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC543.05c		5'UTR	added	complement(4309825..4309892)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC543.05c		5'UTR	removed	complement(4309825..4309986)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC543.06c		5'UTR	added	complement(4311757..4311808)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC543.06c		5'UTR	removed	complement(4311757..4311822)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC543.07		5'UTR	added	4312443..4312762	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC543.07		5'UTR	removed	4312422..4312762	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC543.08		5'UTR	added	4314417..4314487	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC543.08		5'UTR	removed	4314371..4314487	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC543.09		5'UTR	added	4315808..4316287	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC543.09		5'UTR	removed	4315809..4316287	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC543.10		5'UTR	added	4318909..4318946	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC543.10		5'UTR	removed	4318850..4318946	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC557.02c		5'UTR	added	complement(2488937..2489051)			
8650	kmr44	2023-01-12	II	SPBC557.03c		5'UTR	added	complement(join(2490829..2490840,2490971..2491035))	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC557.03c		5'UTR	removed	complement(join(2490829..2490840,2490971..2491122))	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC557.04		5'UTR	added	join(2491846..2491922,2491961..2492047)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC557.04		5'UTR	removed	join(2491803..2491922,2491961..2492047)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC557.05		5'UTR	removed	2495197..2495223			
8650	kmr44	2023-01-12	II	SPBC56F2.01		5'UTR	added	complement(4125582..4125687)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC56F2.01		5'UTR	removed	complement(4125582..4125779)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC56F2.02		5'UTR	added	complement(4123721..4123747)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC56F2.02		5'UTR	removed	complement(4123721..4123804)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC56F2.04		5'UTR	added	complement(4120693..4120747)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC56F2.04		5'UTR	removed	complement(4120693..4120739)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC56F2.05c		5'UTR	added	4109969..4111500	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC56F2.05c		5'UTR	removed	4109970..4111500	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC56F2.06		5'UTR	added	complement(4105450..4105988)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC56F2.06		5'UTR	removed	complement(4105450..4106013)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC56F2.07c		5'UTR	added	4100538..4100580	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC56F2.07c		5'UTR	removed	4100540..4100580	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC56F2.08c		5'UTR	added	4096930..4096944	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC56F2.08c		5'UTR	removed	4096919..4096944	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC56F2.09c		5'UTR	added	4094270..4094647	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC56F2.09c		5'UTR	removed	4094158..4094647	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC56F2.10c		5'UTR	added	4092157..4092327	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC56F2.10c		5'UTR	removed	4092089..4092327	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC56F2.11		5'UTR	added	complement(4090827..4091248)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC56F2.11		5'UTR	removed	complement(4090827..4091252)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC56F2.12		5'UTR	added	complement(4088094..4088132)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC56F2.12		5'UTR	removed	complement(4088094..4088191)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC56F2.14		5'UTR	removed	4125818..4125882			
8650	kmr44	2023-01-12	II	SPBC56F2.15		5'UTR	added	complement(4103760..4103832)			
8650	kmr44	2023-01-12	II	SPBC577.02		5'UTR	added	754637..754651	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC577.02		5'UTR	removed	754621..754651	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC577.03c		5'UTR	added	complement(756284..756568)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC577.03c		5'UTR	removed	complement(756284..756616)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC577.04		5'UTR	added	756577..756659	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC577.04		5'UTR	removed	756549..756659	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC577.06c		5'UTR	added	complement(764230..764512)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC577.06c		5'UTR	removed	complement(764230..764577)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC577.07		5'UTR	added	764512..764595	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC577.07		5'UTR	removed	764540..764595	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC577.08c		5'UTR	added	complement(767479..767490)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC577.08c		5'UTR	removed	complement(767479..767536)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC577.09		5'UTR	removed	767556..767781			
8650	kmr44	2023-01-12	II	SPBC577.10		5'UTR	added	769653..769681	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC577.10		5'UTR	removed	769641..769681	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC577.11		5'UTR	added	771294..771317	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC577.11		5'UTR	removed	771284..771317	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC577.12		5'UTR	added	773367..773479	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC577.12		5'UTR	removed	773121..773479	EMBL:AU012552		
8650	kmr44	2023-01-12	II	SPBC577.13		5'UTR	added	775721..775772	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC577.13		5'UTR	removed	775718..775772	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC577.14c		5'UTR	added	complement(779870..779971)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC577.14c		5'UTR	removed	complement(779870..779965)	EMBL:SPD228		
8650	kmr44	2023-01-12	II	SPBC577.15c		5'UTR	added	complement(782263..782483)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC577.15c		5'UTR	removed	complement(782263..782579)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC582.03		5'UTR	added	join(420111..420308,420662..421122)	PMID:30566651		
8650	kmr44	2023-01-12	II	SPBC582.03		5'UTR	removed	join(420076..420308,420662..421122)	PMID:21511999		
8650	kmr44	2023-01-12	II	SPBC582.05c		5'UTR	added	complement(428897..428919)			
8650	kmr44	2023-01-12	II	SPBC582.07c		5'UTR	added	complement(431745..431765)			
8650	kmr44	2023-01-12	II	SPBC582.08		5'UTR	added	432578..432594			
